date,CNHUSD_open,CNHUSD_high,CNHUSD_low,CNHUSD_close,CNHUSD_adjClose,CNHUSD_traded_volume,CNHUSD_unadjusted_traded_Volume,CNHUSD_change,CNHUSD_changePercent,CNHUSD_vwap,CNHUSD_label,CNHUSD_changeOverTime
17-06-2024,0.13713,0.1372,0.13713,0.13715,0.13715,0,0,2e-05,0.0145847,0.13715,"June 17, 24",0.000145847
16-06-2024,0.13755,0.13761,0.13755,0.13761,0.13761,0,0,5.5e-05,0.03998517,0.13759,"June 16, 24",0.0003998517
14-06-2024,0.13715,0.13717,0.13713,0.13713,0.13713,0,0,-2e-05,-0.01458257,0.13714,"June 14, 24",-0.0001458257
13-06-2024,0.13731,0.13734,0.13716,0.13716,0.13716,0,0,-0.00015,-0.10924,0.13724,"June 13, 24",-0.0010924
12-06-2024,0.13711,0.13753,0.13711,0.1373,0.1373,0,0,0.00019,0.13857,0.13726,"June 12, 24",0.0013857
11-06-2024,0.13724,0.13729,0.13711,0.13711,0.13711,0,0,-0.00013,-0.09472457,0.13719,"June 11, 24",-0.0009472457
10-06-2024,0.13727,0.13728,0.13723,0.13723,0.13723,0,0,-4e-05,-0.02913965,0.13725,"June 10, 24",-0.0002913965
07-06-2024,0.13736,0.13757,0.13727,0.13727,0.13727,0,0,-9e-05,-0.06552126,0.13737,"June 07, 24",-0.0006552126
06-06-2024,0.13736,0.13746,0.13735,0.13735,0.13735,0,0,-1e-05,-0.00728014,0.13738,"June 06, 24",-7.28014e-05
05-06-2024,0.13758,0.13759,0.13735,0.13735,0.13735,0,0,-0.00023,-0.16718,0.13747,"June 05, 24",-0.0016718
04-06-2024,0.13749,0.13769,0.13749,0.13759,0.13759,0,0,0.0001,0.07273256,0.13757,"June 04, 24",0.0007273256
03-06-2024,0.13729,0.13751,0.13729,0.13749,0.13749,0,0,0.0002,0.14568,0.13739,"June 03, 24",0.0014568
31-05-2024,0.13751,0.13756,0.13729,0.13729,0.13729,0,0,-0.00022,-0.15999,0.13741,"May 31, 24",-0.0015999
30-05-2024,0.13709,0.13751,0.13709,0.13749,0.13749,0,0,0.0004,0.29178,0.1373,"May 30, 24",0.0029178
29-05-2024,0.13726,0.13727,0.13709,0.13709,0.13709,0,0,-0.00017,-0.12385,0.13718,"May 29, 24",-0.0012385
28-05-2024,0.13734,0.13739,0.13728,0.13728,0.13728,0,0,-6e-05,-0.0436872,0.13732,"May 28, 24",-0.000436872
27-05-2024,0.1373,0.13744,0.1373,0.13735,0.13735,0,0,5e-05,0.03641661,0.13735,"May 27, 24",0.0003641661
24-05-2024,0.13738,0.13743,0.1373,0.1373,0.1373,0,0,-8e-05,-0.05823264,0.13735,"May 24, 24",-0.0005823264
23-05-2024,0.13745,0.13754,0.13739,0.13739,0.13739,0,0,-6e-05,-0.04365224,0.13744,"May 23, 24",-0.0004365224
22-05-2024,0.13758,0.13763,0.13746,0.13746,0.13746,0,0,-0.00012,-0.08722198,0.13753,"May 22, 24",-0.0008722198
21-05-2024,0.13762,0.13768,0.13758,0.13758,0.13758,0,0,-4e-05,-0.02906554,0.13762,"May 21, 24",-0.0002906554
20-05-2024,0.13784,0.13787,0.13762,0.13762,0.13762,0,0,-0.00022,-0.15961,0.13774,"May 20, 24",-0.0015961
17-05-2024,0.13804,0.13808,0.13784,0.13784,0.13784,0,0,-0.0002,-0.14489,0.13795,"May 17, 24",-0.0014489
16-05-2024,0.13815,0.1384,0.13804,0.13804,0.13804,0,0,-0.00011,-0.0796236,0.13816,"May 16, 24",-0.000796236
15-05-2024,0.13772,0.13825,0.13772,0.13814,0.13814,0,0,0.00042,0.30497,0.13796,"May 15, 24",0.0030497
14-05-2024,0.13773,0.1378,0.13771,0.13771,0.13771,0,0,-2e-05,-0.01452116,0.13774,"May 14, 24",-0.0001452116
13-05-2024,0.13783,0.13786,0.13773,0.13773,0.13773,0,0,-0.0001,-0.07255315,0.13779,"May 13, 24",-0.0007255315
10-05-2024,0.13807,0.13809,0.13783,0.13783,0.13783,0,0,-0.00024,-0.17382,0.13796,"May 10, 24",-0.0017382
09-05-2024,0.13793,0.1381,0.13793,0.13808,0.13808,0,0,0.00015,0.10875,0.13801,"May 09, 24",0.0010875
08-05-2024,0.138,0.13802,0.13793,0.13793,0.13793,0,0,-7e-05,-0.05072464,0.13797,"May 08, 24",-0.0005072464
07-05-2024,0.13823,0.13824,0.138,0.138,0.138,0,0,-0.00023,-0.16639,0.13812,"May 07, 24",-0.0016639
06-05-2024,0.13863,0.13863,0.13823,0.13823,0.13823,0,0,-0.0004,-0.28854,0.13843,"May 06, 24",-0.0028854
03-05-2024,0.13839,0.13912,0.13839,0.13863,0.13863,0,0,0.00024,0.17342,0.13863,"May 03, 24",0.0017342
02-05-2024,0.13784,0.13852,0.13784,0.13838,0.13838,0,0,0.00054,0.39176,0.13815,"May 02, 24",0.0039176
01-05-2024,0.13748,0.13785,0.13748,0.13783,0.13783,0,0,0.00035,0.25458,0.13766,"May 01, 24",0.0025458
30-04-2024,0.13766,0.13766,0.13745,0.13745,0.13745,0,0,-0.00021,-0.15255,0.13755,"April 30, 24",-0.0015255
29-04-2024,0.13718,0.1378,0.13718,0.13767,0.13767,0,0,0.00049,0.35719,0.13746,"April 29, 24",0.0035719
26-04-2024,0.13743,0.13744,0.13718,0.13718,0.13718,0,0,-0.00025,-0.18191,0.13731,"April 26, 24",-0.0018191
25-04-2024,0.1371,0.13746,0.1371,0.13743,0.13743,0,0,0.00033,0.2407,0.13727,"April 25, 24",0.002407
24-04-2024,0.13734,0.13743,0.1371,0.1371,0.1371,0,0,-0.00024,-0.17475,0.13724,"April 24, 24",-0.0017475
23-04-2024,0.13752,0.13753,0.13734,0.13734,0.13734,0,0,-0.00018,-0.13089,0.13743,"April 23, 24",-0.0013089
22-04-2024,0.13751,0.13756,0.13751,0.13752,0.13752,0,0,1e-05,0.0072722,0.13752,"April 22, 24",7.2722e-05
19-04-2024,0.13752,0.13761,0.13751,0.13751,0.13751,0,0,-1e-05,-0.00727167,0.13754,"April 19, 24",-7.27167e-05
18-04-2024,0.13765,0.13767,0.13752,0.13752,0.13752,0,0,-0.00013,-0.09444243,0.13759,"April 18, 24",-0.0009444243
17-04-2024,0.13728,0.13767,0.13728,0.13765,0.13765,0,0,0.00037,0.26952,0.13747,"April 17, 24",0.0026952
16-04-2024,0.13735,0.13735,0.13727,0.13727,0.13727,0,0,-8e-05,-0.05824536,0.13731,"April 16, 24",-0.0005824536
15-04-2024,0.13721,0.13743,0.13721,0.13735,0.13735,0,0,0.00014,0.10203,0.1373,"April 15, 24",0.0010203
12-04-2024,0.13742,0.13746,0.13721,0.13721,0.13721,0,0,-0.00021,-0.15282,0.13732,"April 12, 24",-0.0015282
11-04-2024,0.1373,0.13753,0.1373,0.13742,0.13742,0,0,0.00012,0.08739985,0.13739,"April 11, 24",0.0008739985
10-04-2024,0.13776,0.13777,0.13729,0.13729,0.13729,0,0,-0.00047,-0.34117,0.13753,"April 10, 24",-0.0034117
09-04-2024,0.13768,0.1378,0.13768,0.13777,0.13777,0,0,9e-05,0.06536897,0.13773,"April 09, 24",0.0006536897
08-04-2024,0.13756,0.1377,0.13756,0.13766,0.13766,0,0,0.0001,0.07269555,0.13762,"April 08, 24",0.0007269555
05-04-2024,0.13755,0.13771,0.13755,0.13756,0.13756,0,0,1e-05,0.00727008,0.13759,"April 05, 24",7.27008e-05
04-04-2024,0.13755,0.13768,0.13753,0.13753,0.13753,0,0,-2e-05,-0.01454017,0.13757,"April 04, 24",-0.0001454017
03-04-2024,0.13743,0.13757,0.13743,0.13755,0.13755,0,0,0.00012,0.08731718,0.1375,"April 03, 24",0.0008731718
02-04-2024,0.13735,0.13748,0.13735,0.13743,0.13743,0,0,8e-05,0.05824536,0.1374,"April 02, 24",0.0005824536
01-04-2024,0.13739,0.13756,0.13735,0.13735,0.13735,0,0,-4e-05,-0.0291142,0.13741,"April 01, 24",-0.000291142
29-03-2024,0.1373,0.13746,0.1373,0.13739,0.13739,0,0,9e-05,0.06554989,0.13736,"March 29, 24",0.0006554989
28-03-2024,0.13745,0.13764,0.1373,0.1373,0.1373,0,0,-0.00015,-0.10913,0.13742,"March 28, 24",-0.0010913
27-03-2024,0.13754,0.13759,0.13746,0.13746,0.13746,0,0,-8e-05,-0.0581649,0.13751,"March 27, 24",-0.000581649
26-03-2024,0.13748,0.1377,0.13748,0.13756,0.13756,0,0,8e-05,0.05819028,0.13755,"March 26, 24",0.0005819028
25-03-2024,0.13705,0.13785,0.13705,0.13747,0.13747,0,0,0.00042,0.30646,0.13736,"March 25, 24",0.0030646
22-03-2024,0.13807,0.13813,0.13705,0.13705,0.13705,0,0,-0.00102,-0.73876,0.13758,"March 22, 24",-0.0073876
21-03-2024,0.13826,0.13841,0.13807,0.13807,0.13807,0,0,-0.00019,-0.13742,0.1382,"March 21, 24",-0.0013742
20-03-2024,0.13825,0.13833,0.13825,0.13825,0.13825,0,0,0,0,0.13827,"March 20, 24",0
19-03-2024,0.13836,0.13838,0.13825,0.13825,0.13825,0,0,-0.00011,-0.07950275,0.13831,"March 19, 24",-0.0007950275
18-03-2024,0.13839,0.13844,0.13836,0.13836,0.13836,0,0,-3e-05,-0.02167787,0.13839,"March 18, 24",-0.0002167787
15-03-2024,0.13846,0.13848,0.13839,0.13839,0.13839,0,0,-7e-05,-0.05055612,0.13843,"March 15, 24",-0.0005055612
14-03-2024,0.13861,0.13864,0.13845,0.13845,0.13845,0,0,-0.00016,-0.11543,0.13854,"March 14, 24",-0.0011543
13-03-2024,0.13872,0.13877,0.13862,0.13862,0.13862,0,0,-0.0001,-0.07208766,0.13868,"March 13, 24",-0.0007208766
12-03-2024,0.13888,0.13899,0.13872,0.13872,0.13872,0,0,-0.00016,-0.11521,0.13883,"March 12, 24",-0.0011521
11-03-2024,0.13847,0.13888,0.13847,0.13887,0.13887,0,0,0.0004,0.28887,0.13867,"March 11, 24",0.0028887
08-03-2024,0.13847,0.13876,0.13847,0.13847,0.13847,0,0,0,0,0.13854,"March 08, 24",0
07-03-2024,0.1383,0.13849,0.1383,0.13849,0.13849,0,0,0.00019,0.13738,0.13839,"March 07, 24",0.0013738
06-03-2024,0.13826,0.13836,0.13826,0.13829,0.13829,0,0,3e-05,0.02169825,0.13829,"March 06, 24",0.0002169825
05-03-2024,0.13829,0.13836,0.13826,0.13826,0.13826,0,0,-3e-05,-0.02169354,0.13829,"March 05, 24",-0.0002169354
04-03-2024,0.13829,0.13835,0.13829,0.1383,0.1383,0,0,1e-05,0.00723118,0.13831,"March 04, 24",7.23118e-05
01-03-2024,0.13834,0.13835,0.1383,0.1383,0.1383,0,0,-4e-05,-0.02891427,0.13832,"March 01, 24",-0.0002891427
29-02-2024,0.13822,0.13841,0.13822,0.13832,0.13832,0,0,0.0001,0.07234843,0.13829,"February 29, 24",0.0007234843
28-02-2024,0.13822,0.13826,0.13822,0.13823,0.13823,0,0,1e-05,0.00723484,0.13823,"February 28, 24",7.23484e-05
27-02-2024,0.13827,0.13834,0.13822,0.13822,0.13822,0,0,-5e-05,-0.03616113,0.13826,"February 27, 24",-0.0003616113
26-02-2024,0.13839,0.13843,0.13827,0.13827,0.13827,0,0,-0.00012,-0.08671147,0.13834,"February 26, 24",-0.0008671147
23-02-2024,0.13845,0.1385,0.13839,0.13839,0.13839,0,0,-6e-05,-0.04333694,0.13843,"February 23, 24",-0.0004333694
22-02-2024,0.1385,0.13865,0.13846,0.13846,0.13846,0,0,-4e-05,-0.02888087,0.13852,"February 22, 24",-0.0002888087
21-02-2024,0.13846,0.13883,0.13846,0.1385,0.1385,0,0,4e-05,0.02888921,0.13856,"February 21, 24",0.0002888921
20-02-2024,0.13826,0.13855,0.13826,0.13846,0.13846,0,0,0.0002,0.14465,0.13838,"February 20, 24",0.0014465
19-02-2024,0.13826,0.1384,0.13826,0.13827,0.13827,0,0,1e-05,0.00723275,0.1383,"February 19, 24",7.23275e-05
16-02-2024,0.13815,0.13828,0.13815,0.13826,0.13826,0,0,0.00011,0.0796236,0.13821,"February 16, 24",0.000796236
15-02-2024,0.13802,0.13822,0.13802,0.13815,0.13815,0,0,0.00013,0.09418925,0.1381,"February 15, 24",0.0009418925
14-02-2024,0.13788,0.13808,0.13788,0.13805,0.13805,0,0,0.00017,0.1233,0.13797,"February 14, 24",0.001233
13-02-2024,0.1382,0.13824,0.13789,0.13789,0.13789,0,0,-0.00031,-0.22431,0.13805,"February 13, 24",-0.0022431
12-02-2024,0.13813,0.13824,0.13813,0.1382,0.1382,0,0,7e-05,0.0506769,0.13818,"February 12, 24",0.000506769
09-02-2024,0.13819,0.13833,0.13813,0.13813,0.13813,0,0,-6e-05,-0.04341848,0.1382,"February 09, 24",-0.0004341848
08-02-2024,0.13825,0.13844,0.13819,0.13819,0.13819,0,0,-6e-05,-0.04339964,0.13827,"February 08, 24",-0.0004339964
07-02-2024,0.13845,0.13869,0.13824,0.13824,0.13824,0,0,-0.00021,-0.15168,0.13841,"February 07, 24",-0.0015168
06-02-2024,0.13809,0.1386,0.13809,0.13847,0.13847,0,0,0.00038,0.27518,0.13831,"February 06, 24",0.0027518
05-02-2024,0.13818,0.13832,0.1381,0.1381,0.1381,0,0,-8e-05,-0.0578955,0.13818,"February 05, 24",-0.000578955
02-02-2024,0.13872,0.13877,0.13818,0.13818,0.13818,0,0,-0.00054,-0.38927,0.13846,"February 02, 24",-0.0038927
01-02-2024,0.13874,0.13882,0.13872,0.13872,0.13872,0,0,-2e-05,-0.01441545,0.13875,"February 01, 24",-0.0001441545
31-01-2024,0.13872,0.139,0.13872,0.13877,0.13877,0,0,5e-05,0.03604383,0.1388,"January 31, 24",0.0003604383
30-01-2024,0.13872,0.13885,0.13872,0.13872,0.13872,0,0,0,0,0.13875,"January 30, 24",0
29-01-2024,0.13874,0.13877,0.13873,0.13873,0.13873,0,0,-1e-05,-0.00720773,0.13874,"January 29, 24",-7.20773e-05
26-01-2024,0.13888,0.1389,0.13875,0.13875,0.13875,0,0,-0.00013,-0.09360599,0.13882,"January 26, 24",-0.0009360599
25-01-2024,0.13923,0.13929,0.13889,0.13889,0.13889,0,0,-0.00034,-0.2442,0.13908,"January 25, 24",-0.002442
24-01-2024,0.13912,0.13962,0.13912,0.13923,0.13923,0,0,0.00011,0.07906843,0.13927,"January 24, 24",0.0007906843
23-01-2024,0.1386,0.13918,0.1386,0.13913,0.13913,0,0,0.00053,0.3824,0.13888,"January 23, 24",0.003824
22-01-2024,0.13841,0.13865,0.13841,0.13861,0.13861,0,0,0.0002,0.1445,0.13852,"January 22, 24",0.001445
19-01-2024,0.13816,0.13854,0.13816,0.13842,0.13842,0,0,0.00026,0.18819,0.13832,"January 19, 24",0.0018819
18-01-2024,0.13803,0.13832,0.13803,0.13819,0.13819,0,0,0.00016,0.11592,0.13814,"January 18, 24",0.0011592
17-01-2024,0.13813,0.13832,0.13807,0.13807,0.13807,0,0,-6e-05,-0.04343734,0.13815,"January 17, 24",-0.0004343734
16-01-2024,0.13875,0.13878,0.13812,0.13812,0.13812,0,0,-0.00063,-0.45405,0.13844,"January 16, 24",-0.0045405
15-01-2024,0.13869,0.13896,0.13869,0.13879,0.13879,0,0,0.0001,0.07210325,0.13878,"January 15, 24",0.0007210325
12-01-2024,0.13898,0.13912,0.13869,0.13869,0.13869,0,0,-0.00029,-0.20866,0.13887,"January 12, 24",-0.0020866
11-01-2024,0.13881,0.13921,0.13881,0.13899,0.13899,0,0,0.00018,0.12967,0.13896,"January 11, 24",0.0012967
10-01-2024,0.13878,0.13892,0.13878,0.13881,0.13881,0,0,3e-05,0.02161695,0.13882,"January 10, 24",0.0002161695
09-01-2024,0.13922,0.13925,0.1388,0.1388,0.1388,0,0,-0.00042,-0.30168,0.13902,"January 09, 24",-0.0030168
08-01-2024,0.13914,0.13933,0.13914,0.13922,0.13922,0,0,8e-05,0.05749605,0.13921,"January 08, 24",0.0005749605
05-01-2024,0.13896,0.13959,0.13896,0.13914,0.13914,0,0,0.00018,0.12953,0.13916,"January 05, 24",0.0012953
04-01-2024,0.13913,0.1394,0.13893,0.13893,0.13893,0,0,-0.0002,-0.14375,0.1391,"January 04, 24",-0.0014375
03-01-2024,0.13947,0.13956,0.13919,0.13919,0.13919,0,0,-0.00028,-0.20076,0.13935,"January 03, 24",-0.0020076
02-01-2024,0.13995,0.14021,0.13944,0.13944,0.13944,0,0,-0.00051,-0.36442,0.13976,"January 02, 24",-0.0036442
01-01-2024,0.13995,0.13996,0.13995,0.13995,0.13995,0,0,0,0,0.13995,"January 01, 24",0
29-12-2023,0.14007,0.14068,0.13995,0.13995,0.13995,0,0,-0.00012,-0.08567145,0.14016,"December 29, 23",-0.0008567145
28-12-2023,0.13944,0.14042,0.13944,0.14005,0.14005,0,0,0.00061,0.43746,0.13984,"December 28, 23",0.0043746
27-12-2023,0.13959,0.13962,0.13941,0.13941,0.13941,0,0,-0.00018,-0.12895,0.13951,"December 27, 23",-0.0012895
26-12-2023,0.1394,0.13967,0.1394,0.13966,0.13966,0,0,0.00026,0.18651,0.13953,"December 26, 23",0.0018651
25-12-2023,0.1394,0.13977,0.1394,0.1394,0.1394,0,0,0,0,0.13949,"December 25, 23",0
22-12-2023,0.13961,0.13984,0.13939,0.13939,0.13939,0,0,-0.00022,-0.15758,0.13956,"December 22, 23",-0.0015758
21-12-2023,0.13943,0.13969,0.13943,0.13962,0.13962,0,0,0.00019,0.13627,0.13954,"December 21, 23",0.0013627
20-12-2023,0.14,0.14,0.13944,0.13944,0.13944,0,0,-0.00056,-0.4,0.13972,"December 20, 23",-0.004
19-12-2023,0.13959,0.14006,0.13959,0.13999,0.13999,0,0,0.0004,0.28655,0.13981,"December 19, 23",0.0028655
18-12-2023,0.13976,0.13989,0.13959,0.13959,0.13959,0,0,-0.00017,-0.12164,0.13971,"December 18, 23",-0.0012164
15-12-2023,0.13997,0.14048,0.1398,0.1398,0.1398,0,0,-0.00017,-0.12145,0.14001,"December 15, 23",-0.0012145
14-12-2023,0.13969,0.14021,0.13969,0.13995,0.13995,0,0,0.00026,0.18613,0.13989,"December 14, 23",0.0018613
13-12-2023,0.13863,0.13974,0.13863,0.13973,0.13973,0,0,0.0011,0.79348,0.13918,"December 13, 23",0.0079348
12-12-2023,0.13861,0.1389,0.13861,0.13864,0.13864,0,0,3e-05,0.02164346,0.13869,"December 12, 23",0.0002164346
11-12-2023,0.13877,0.13882,0.13862,0.13862,0.13862,0,0,-0.00015,-0.10809,0.13871,"December 11, 23",-0.0010809
08-12-2023,0.13919,0.13937,0.13875,0.13875,0.13875,0,0,-0.00044,-0.31611,0.13902,"December 08, 23",-0.0031611
07-12-2023,0.13899,0.13939,0.13899,0.13915,0.13915,0,0,0.00016,0.11512,0.13913,"December 07, 23",0.0011512
06-12-2023,0.13901,0.13921,0.13898,0.13898,0.13898,0,0,-3e-05,-0.02158118,0.13905,"December 06, 23",-0.0002158118
05-12-2023,0.13948,0.13956,0.13902,0.13902,0.13902,0,0,-0.00046,-0.3298,0.13927,"December 05, 23",-0.003298
04-12-2023,0.13997,0.13997,0.13952,0.13952,0.13952,0,0,-0.00045,-0.3215,0.13975,"December 04, 23",-0.003215
01-12-2023,0.13958,0.13997,0.13958,0.13996,0.13996,0,0,0.00038,0.27225,0.13977,"December 01, 23",0.0027225
30-11-2023,0.1396,0.13997,0.13955,0.13955,0.13955,0,0,-5e-05,-0.03581662,0.13967,"November 30, 23",-0.0003581662
29-11-2023,0.1398,0.14014,0.13959,0.13959,0.13959,0,0,-0.00021,-0.15021,0.13978,"November 29, 23",-0.0015021
28-11-2023,0.13928,0.13981,0.13928,0.1398,0.1398,0,0,0.00052,0.37335,0.13954,"November 28, 23",0.0037335
27-11-2023,0.13949,0.13955,0.13928,0.13928,0.13928,0,0,-0.00021,-0.15055,0.1394,"November 27, 23",-0.0015055
24-11-2023,0.13941,0.13955,0.13941,0.13949,0.13949,0,0,8e-05,0.05738469,0.13947,"November 24, 23",0.0005738469
23-11-2023,0.13918,0.13969,0.13918,0.13941,0.13941,0,0,0.00023,0.16525,0.13937,"November 23, 23",0.0016525
22-11-2023,0.1397,0.13977,0.13916,0.13916,0.13916,0,0,-0.00054,-0.38654,0.13945,"November 22, 23",-0.0038654
21-11-2023,0.13911,0.13987,0.13911,0.13959,0.13959,0,0,0.00048,0.34505,0.13942,"November 21, 23",0.0034505
20-11-2023,0.13815,0.1392,0.13815,0.13914,0.13914,0,0,0.00099,0.71661,0.13866,"November 20, 23",0.0071661
17-11-2023,0.13758,0.13828,0.13758,0.13815,0.13815,0,0,0.00057,0.4143,0.1379,"November 17, 23",0.004143
16-11-2023,0.13737,0.13765,0.13737,0.13759,0.13759,0,0,0.00022,0.16015,0.13749,"November 16, 23",0.0016015
15-11-2023,0.13749,0.13773,0.13738,0.13738,0.13738,0,0,-0.00011,-0.08000582,0.13749,"November 15, 23",-0.0008000582
14-11-2023,0.13673,0.13754,0.13673,0.13751,0.13751,0,0,0.00078,0.57047,0.13713,"November 14, 23",0.0057047
13-11-2023,0.13646,0.13676,0.13646,0.13673,0.13673,0,0,0.00027,0.19786,0.1366,"November 13, 23",0.0019786
10-11-2023,0.1366,0.13663,0.13645,0.13645,0.13645,0,0,-0.00015,-0.10981,0.13653,"November 10, 23",-0.0010981
09-11-2023,0.13684,0.13693,0.13662,0.13662,0.13662,0,0,-0.00022,-0.16077,0.13675,"November 09, 23",-0.0016077
08-11-2023,0.13696,0.13718,0.13683,0.13683,0.13683,0,0,-0.00013,-0.09491822,0.13695,"November 08, 23",-0.0009491822
07-11-2023,0.13691,0.13703,0.13691,0.13699,0.13699,0,0,8e-05,0.05843255,0.13696,"November 07, 23",0.0005843255
06-11-2023,0.13681,0.13713,0.13681,0.13688,0.13688,0,0,7e-05,0.05116585,0.13691,"November 06, 23",0.0005116585
03-11-2023,0.13607,0.13684,0.13607,0.13681,0.13681,0,0,0.00074,0.54384,0.13645,"November 03, 23",0.0054384
02-11-2023,0.13591,0.13616,0.13591,0.13608,0.13608,0,0,0.00017,0.12508,0.13602,"November 02, 23",0.0012508
01-11-2023,0.13581,0.13602,0.13581,0.13592,0.13592,0,0,0.00011,0.08099551,0.13589,"November 01, 23",0.0008099551
31-10-2023,0.13611,0.13616,0.13583,0.13583,0.13583,0,0,-0.00028,-0.20572,0.13598,"October 31, 23",-0.0020572
30-10-2023,0.13596,0.13615,0.13596,0.13611,0.13611,0,0,0.00015,0.11033,0.13604,"October 30, 23",0.0011033
27-10-2023,0.13612,0.13626,0.13596,0.13596,0.13596,0,0,-0.00016,-0.11754,0.13608,"October 27, 23",-0.0011754
26-10-2023,0.13603,0.13615,0.13603,0.13612,0.13612,0,0,9e-05,0.06616188,0.13608,"October 26, 23",0.0006616188
25-10-2023,0.13632,0.13644,0.13604,0.13604,0.13604,0,0,-0.00028,-0.2054,0.13621,"October 25, 23",-0.002054
24-10-2023,0.13639,0.13652,0.13633,0.13633,0.13633,0,0,-6e-05,-0.04399149,0.13639,"October 24, 23",-0.0004399149
23-10-2023,0.13608,0.13641,0.13608,0.13639,0.13639,0,0,0.00031,0.22781,0.13624,"October 23, 23",0.0022781
20-10-2023,0.1359,0.13618,0.1359,0.13608,0.13608,0,0,0.00018,0.13245,0.13602,"October 20, 23",0.0013245
19-10-2023,0.13606,0.13616,0.13591,0.13591,0.13591,0,0,-0.00015,-0.11025,0.13601,"October 19, 23",-0.0011025
18-10-2023,0.13611,0.13647,0.13606,0.13606,0.13606,0,0,-5e-05,-0.03673499,0.13617,"October 18, 23",-0.0003673499
17-10-2023,0.1364,0.13642,0.13612,0.13612,0.13612,0,0,-0.00028,-0.20528,0.13627,"October 17, 23",-0.0020528
16-10-2023,0.13636,0.13646,0.13636,0.13639,0.13639,0,0,3e-05,0.02200059,0.13639,"October 16, 23",0.0002200059
13-10-2023,0.13641,0.13654,0.13636,0.13636,0.13636,0,0,-5e-05,-0.0366542,0.13642,"October 13, 23",-0.000366542
12-10-2023,0.13658,0.13677,0.13643,0.13643,0.13643,0,0,-0.00015,-0.10983,0.13655,"October 12, 23",-0.0010983
11-10-2023,0.13682,0.13692,0.13658,0.13658,0.13658,0,0,-0.00024,-0.17541,0.13672,"October 11, 23",-0.0017541
10-10-2023,0.13671,0.13704,0.13671,0.13678,0.13678,0,0,7e-05,0.05120328,0.13681,"October 10, 23",0.0005120328
09-10-2023,0.13642,0.13687,0.13642,0.13673,0.13673,0,0,0.00031,0.22724,0.13661,"October 09, 23",0.0022724
06-10-2023,0.13647,0.13658,0.13642,0.13642,0.13642,0,0,-5e-05,-0.03663809,0.13647,"October 06, 23",-0.0003663809
05-10-2023,0.13626,0.13652,0.13626,0.13646,0.13646,0,0,0.0002,0.14678,0.13638,"October 05, 23",0.0014678
04-10-2023,0.13618,0.1364,0.13618,0.13623,0.13623,0,0,5e-05,0.03671611,0.13625,"October 04, 23",0.0003671611
03-10-2023,0.13614,0.13635,0.13614,0.13615,0.13615,0,0,1e-05,0.00734538,0.1362,"October 03, 23",7.34538e-05
02-10-2023,0.13666,0.13666,0.13618,0.13618,0.13618,0,0,-0.00048,-0.35124,0.13642,"October 02, 23",-0.0035124
29-09-2023,0.1367,0.13693,0.13666,0.13666,0.13666,0,0,-4e-05,-0.02926116,0.13674,"September 29, 23",-0.0002926116
28-09-2023,0.13617,0.13675,0.13617,0.13669,0.13669,0,0,0.00052,0.38188,0.13645,"September 28, 23",0.0038188
27-09-2023,0.13639,0.13654,0.13618,0.13618,0.13618,0,0,-0.00021,-0.15397,0.13632,"September 27, 23",-0.0015397
26-09-2023,0.13631,0.13646,0.13631,0.13637,0.13637,0,0,6e-05,0.04401731,0.13636,"September 26, 23",0.0004401731
25-09-2023,0.13661,0.13668,0.1363,0.1363,0.1363,0,0,-0.00031,-0.22692,0.13647,"September 25, 23",-0.0022692
22-09-2023,0.1363,0.13667,0.1363,0.13661,0.13661,0,0,0.00031,0.22744,0.13647,"September 22, 23",0.0022744
21-09-2023,0.13644,0.13652,0.13632,0.13632,0.13632,0,0,-0.00012,-0.08795075,0.1364,"September 21, 23",-0.0008795075
20-09-2023,0.13652,0.13679,0.13644,0.13644,0.13644,0,0,-8e-05,-0.05859947,0.13655,"September 20, 23",-0.0005859947
19-09-2023,0.13672,0.13678,0.13651,0.13651,0.13651,0,0,-0.00021,-0.1536,0.13663,"September 19, 23",-0.001536
18-09-2023,0.13695,0.1371,0.13673,0.13673,0.13673,0,0,-0.00022,-0.16064,0.13688,"September 18, 23",-0.0016064
15-09-2023,0.13684,0.13733,0.13684,0.13695,0.13695,0,0,0.00011,0.08038585,0.13699,"September 15, 23",0.0008038585
14-09-2023,0.13711,0.13733,0.13683,0.13683,0.13683,0,0,-0.00028,-0.20422,0.13703,"September 14, 23",-0.0020422
13-09-2023,0.13657,0.13716,0.13657,0.13712,0.13712,0,0,0.00055,0.40272,0.13686,"September 13, 23",0.0040272
12-09-2023,0.13651,0.13666,0.13651,0.13658,0.13658,0,0,7e-05,0.05127829,0.13657,"September 12, 23",0.0005127829
11-09-2023,0.13537,0.13669,0.13537,0.13652,0.13652,0,0,0.00115,0.84952,0.13599,"September 11, 23",0.0084952
08-09-2023,0.13583,0.13591,0.13537,0.13537,0.13537,0,0,-0.00046,-0.33866,0.13562,"September 08, 23",-0.0033866
07-09-2023,0.1362,0.13622,0.13583,0.13583,0.13583,0,0,-0.00037,-0.27166,0.13602,"September 07, 23",-0.0027166
06-09-2023,0.13653,0.13655,0.13622,0.13622,0.13622,0,0,-0.00031,-0.22706,0.13638,"September 06, 23",-0.0022706
05-09-2023,0.13705,0.13705,0.13653,0.13653,0.13653,0,0,-0.00052,-0.37942,0.13679,"September 05, 23",-0.0037942
